ticker,date,pred_time,direction,confidence,entry,ret_lo,ret_hi,est_high_pct,max_up,min_down,close_ret,dir_hit,graded_hit,midpoint_hit,exp_hit,far_cov,should_buy,pnl,dip_pnl,dip_filled,dip_pct
3MINDIA.NS,2026-07-03,14:00,BEARISH,MEDIUM,34625.0,-0.86,-0.03,-0.24,1.94,-0.4,1.75,1,1,0,1,1,0,,,0,-0.57
3MINDIA.NS,2026-07-06,09:15,BEARISH,MEDIUM,35240.0,-4.45,-0.12,-1.15,0.24,-1.02,0.11,1,1,0,0,1,0,,,0,-2.74
3MINDIA.NS,2026-07-06,12:00,BEARISH,MEDIUM,35240.0,-3.21,-0.09,-0.83,0.16,-0.38,0.11,1,1,0,0,1,0,,,0,-1.98
3MINDIA.NS,2026-07-06,14:00,BEARISH,MEDIUM,35130.0,-1.86,-0.05,-0.48,0.46,-0.07,0.43,1,1,0,0,1,0,,,0,-1.14
3MINDIA.NS,2026-07-07,09:15,BULLISH,LOW,35200.0,0.06,1.49,0.4,0.85,-0.62,0.01,1,1,1,1,1,1,0.099,0.099,1,-0.62
3MINDIA.NS,2026-07-07,12:00,BULLISH,LOW,35210.0,0.04,1.08,0.29,0.38,-0.44,-0.01,1,1,0,1,1,1,-0.012,,0,-0.45
3MINDIA.NS,2026-07-07,14:00,BULLISH,LOW,35100.0,0.02,0.62,0.17,0.7,-0.13,0.3,1,1,1,1,0,1,-0.134,,0,-0.26
3MINDIA.NS,2026-07-08,09:15,BEARISH,MEDIUM,35205.0,-2.13,-0.09,-0.56,0.61,-3.45,-2.74,1,1,1,1,0,0,,,0,-1.33
3MINDIA.NS,2026-07-08,12:00,BEARISH,MEDIUM,34905.0,-1.54,-0.06,-0.4,0.27,-2.62,-1.91,1,1,1,1,0,0,,,0,-0.96
3MINDIA.NS,2026-07-08,14:00,BEARISH,MEDIUM,34505.0,-0.89,-0.04,-0.23,0.0,-1.49,-0.77,1,1,1,1,0,0,,,0,-0.55
3MINDIA.NS,2026-07-09,09:15,BULLISH,MEDIUM,34300.0,0.14,3.56,1.04,2.83,0.0,1.18,1,1,1,1,1,1,0.737,,0,-0.74
3MINDIA.NS,2026-07-09,12:00,BULLISH,MEDIUM,34995.0,0.1,2.57,0.75,0.73,-1.19,-0.83,1,1,0,0,1,1,-1.34,-0.59,1,-0.54
3MINDIA.NS,2026-07-09,14:00,BULLISH,MEDIUM,35135.0,0.06,1.48,0.43,0.19,-1.58,-1.22,1,1,0,0,1,1,-1.34,0.132,1,-0.31
3MINDIA.NS,2026-07-10,09:15,BEARISH,LOW,35200.0,-2.9,-0.08,-0.61,0.7,-0.99,0.67,1,1,0,1,1,0,,,0,-1.45
3MINDIA.NS,2026-07-10,12:00,BEARISH,LOW,35195.0,-2.1,-0.06,-0.44,0.71,-0.04,0.68,1,0,0,0,1,0,,,0,-1.05
3MINDIA.NS,2026-07-10,14:00,BEARISH,LOW,35310.0,-1.21,-0.03,-0.25,0.38,-0.23,0.35,1,1,0,0,1,0,,,0,-0.6
3MINDIA.NS,2026-07-13,09:15,BEARISH,MEDIUM,35300.0,-1.99,-0.07,-0.53,3.64,-0.45,3.29,1,1,0,0,1,0,,,0,-1.25
3MINDIA.NS,2026-07-13,12:00,BEARISH,MEDIUM,35685.0,-1.44,-0.05,-0.38,2.52,-0.32,2.17,1,1,0,0,1,0,,,0,-0.91
3MINDIA.NS,2026-07-13,14:00,BEARISH,MEDIUM,36000.0,-0.83,-0.03,-0.22,1.63,-0.03,1.28,1,0,0,0,1,0,,,0,-0.52
3MINDIA.NS,2026-07-14,09:15,BEARISH,MEDIUM,36400.0,-3.47,-0.12,-0.97,0.69,-1.07,0.62,1,1,0,1,1,0,,,0,-2.31
3MINDIA.NS,2026-07-14,12:00,BEARISH,MEDIUM,36190.0,-2.5,-0.08,-0.7,1.27,-0.35,1.2,1,1,0,0,1,0,,,0,-1.67
3MINDIA.NS,2026-07-14,14:00,BEARISH,MEDIUM,36150.0,-1.45,-0.05,-0.4,1.38,-0.06,1.31,1,1,0,0,1,0,,,0,-0.96
3MINDIA.NS,2026-07-15,09:15,BEARISH,MEDIUM,36700.0,-3.01,-0.1,-0.79,0.46,-2.45,-2.1,1,1,1,1,1,0,,,0,-1.89
3MINDIA.NS,2026-07-15,12:00,BEARISH,MEDIUM,35920.0,-2.17,-0.07,-0.57,1.48,-0.33,0.03,1,1,0,0,1,0,,,0,-1.36
3MINDIA.NS,2026-07-15,14:00,BEARISH,MEDIUM,35920.0,-1.25,-0.04,-0.33,0.22,-0.19,0.03,1,1,0,0,1,0,,,0,-0.79
3MINDIA.NS,2026-07-16,09:15,BULLISH,HIGH,35940.0,0.15,3.91,1.08,1.27,-1.64,-1.35,1,1,0,1,1,1,-1.82,-0.884,1,-0.77
3MINDIA.NS,2026-07-16,12:00,BULLISH,HIGH,36040.0,0.11,2.82,0.78,0.12,-1.91,-1.62,1,1,0,0,1,1,-1.48,-1.48,1,-0.56
3MINDIA.NS,2026-07-16,14:00,BULLISH,HIGH,35435.0,0.06,1.63,0.45,0.49,-0.24,0.06,1,1,0,1,1,1,0.149,,0,-0.32
3MINDIA.NS,2026-07-17,09:15,BULLISH,HIGH,34900.0,0.11,3.19,0.91,0.87,-0.54,-0.06,1,1,0,0,1,1,-0.357,,0,-0.71
3MINDIA.NS,2026-07-17,12:00,BULLISH,HIGH,34995.0,0.08,2.31,0.65,0.13,-0.81,-0.33,1,1,0,0,1,1,-0.629,-0.118,1,-0.51
3MINDIA.NS,2026-07-17,14:00,BULLISH,HIGH,34760.0,0.05,1.33,0.38,0.62,0.0,0.35,1,1,0,1,1,1,0.078,,0,-0.3
3MINDIA.NS,2026-07-20,09:15,BULLISH,LOW,34940.0,0.07,2.1,0.58,1.75,-0.66,0.86,1,1,1,1,1,1,0.284,,0,-0.76
3MINDIA.NS,2026-07-20,12:00,BULLISH,LOW,35215.0,0.05,1.52,0.42,0.95,-0.16,0.07,1,1,1,1,1,1,0.122,,0,-0.55
3MINDIA.NS,2026-07-20,14:00,BULLISH,LOW,35240.0,0.03,0.88,0.24,0.45,-0.23,0.0,1,1,0,1,1,1,-0.056,,0,-0.32
3MINDIA.NS,2026-07-21,09:15,BULLISH,LOW,35240.0,0.07,2.1,0.58,0.71,-0.95,-0.72,1,1,0,1,1,1,0.284,0.284,1,-0.76
3MINDIA.NS,2026-07-21,12:00,BULLISH,LOW,35035.0,0.05,1.52,0.42,0.77,-0.37,-0.14,1,1,0,1,1,1,0.122,,0,-0.55
3PLAND.NS,2026-04-29,09:15,BULLISH,LOW,35.99,0.04,3.69,0.86,3.92,-2.47,-0.03,1,1,1,1,0,1,-2.45,0.561,1,-2.01
3PLAND.NS,2026-04-29,14:00,BULLISH,LOW,35.5,0.01,1.54,0.37,1.35,-0.99,1.35,1,1,1,1,1,1,0.066,0.066,1,-0.84
3PLAND.NS,2026-04-30,09:15,BULLISH,HIGH,33.99,0.26,6.18,1.65,5.18,0.0,3.85,1,1,1,1,1,1,1.348,,0,-1.08
3PLAND.NS,2026-05-04,14:00,NEUTRAL,HIGH,33.36,-0.5,0.5,-0.0,6.24,0.0,6.12,0,1,1,0,1,0,,,0,-0.01
3PLAND.NS,2026-05-05,12:00,BEARISH,LOW,34.79,-3.65,-0.25,-1.03,0.03,-2.64,-0.55,1,1,1,1,1,0,,,0,-2.47
3PLAND.NS,2026-05-06,09:15,BEARISH,LOW,34.5,-4.86,-0.25,-1.22,3.77,0.0,2.61,0,0,0,0,1,0,,,0,-2.87
3PLAND.NS,2026-05-06,12:00,BEARISH,LOW,35.14,-3.51,-0.18,-0.88,1.88,-0.4,0.74,1,1,0,0,1,0,,,0,-2.07
3PLAND.NS,2026-05-07,09:15,BEARISH,LOW,35.0,-2.71,-0.1,-0.89,4.29,0.0,2.86,0,0,0,0,1,0,,,0,-2.13
3PLAND.NS,2026-05-07,12:00,BEARISH,LOW,36.5,-1.96,-0.08,-0.66,0.0,-3.42,-1.37,1,1,1,1,0,0,,,0,-1.54
3PLAND.NS,2026-05-07,14:00,BEARISH,LOW,36.0,-1.13,-0.04,-0.36,1.08,-1.11,0.0,1,1,1,1,1,0,,,0,-0.89
3PLAND.NS,2026-05-08,09:15,BEARISH,MEDIUM,36.05,-3.61,-0.15,-1.11,0.69,-5.69,-0.14,1,1,1,1,0,0,,,0,-2.65
3PLAND.NS,2026-05-08,12:00,BEARISH,MEDIUM,35.38,-2.6,-0.11,-0.79,2.32,0.0,1.75,0,0,0,0,1,0,,,0,-1.91
3PLAND.NS,2026-05-08,14:00,BEARISH,MEDIUM,35.45,-1.5,-0.06,-0.45,2.12,0.0,1.55,0,0,0,0,1,0,,,0,-1.1
3PLAND.NS,2026-05-11,09:15,BEARISH,HIGH,34.61,-7.9,-0.59,-2.6,6.62,-7.86,-7.54,1,1,1,1,1,0,,,0,-6.19
3PLAND.NS,2026-05-11,12:00,BEARISH,HIGH,35.15,-5.7,-0.43,-1.88,2.22,-9.27,-8.96,1,1,1,1,0,0,,,0,-4.47
3PLAND.NS,2026-05-12,09:15,BULLISH,HIGH,32.8,0.55,14.98,4.15,5.34,0.0,2.13,1,1,0,1,1,1,3.846,,0,-1.45
3PLAND.NS,2026-05-13,09:15,BEARISH,LOW,34.0,-4.92,-0.11,-1.21,3.53,-1.76,-1.68,1,1,0,1,1,0,,,0,-2.87
3PLAND.NS,2026-05-13,12:00,BEARISH,LOW,33.5,-3.55,-0.08,-0.87,1.34,-0.21,-0.21,1,1,0,0,1,0,,,0,-2.07
3PLAND.NS,2026-05-13,14:00,BEARISH,LOW,33.8,-2.05,-0.05,-0.5,0.0,-1.09,-1.09,1,1,1,1,1,0,,,0,-1.2
3PLAND.NS,2026-05-14,12:00,BULLISH,HIGH,32.62,0.25,5.04,1.66,1.16,0.0,1.1,1,1,0,0,1,1,0.804,,0,-0.72
3PLAND.NS,2026-05-14,14:00,BULLISH,HIGH,33.0,0.14,2.91,0.94,0.0,-1.15,-0.06,0,0,0,0,1,1,-0.361,0.051,1,-0.41
3PLAND.NS,2026-05-15,09:15,BULLISH,HIGH,32.62,0.31,6.76,1.96,10.3,-3.43,0.71,1,1,1,1,0,1,-2.78,1.662,1,-0.96
3PLAND.NS,2026-05-15,12:00,BULLISH,HIGH,33.99,0.23,4.89,1.44,0.03,-7.33,-3.35,1,0,0,0,1,1,-2.76,-2.76,1,-0.7
3PLAND.NS,2026-05-15,14:00,BULLISH,HIGH,34.0,0.13,2.82,0.82,0.0,-7.35,-3.38,0,0,0,0,1,1,-2.75,-2.75,1,-0.4
3PLAND.NS,2026-05-18,09:15,BULLISH,HIGH,31.9,0.44,12.71,3.32,4.8,-1.69,3.32,1,1,0,1,1,1,3.023,3.023,1,-1.56
3PLAND.NS,2026-05-20,09:15,BULLISH,HIGH,32.5,0.39,9.87,2.89,1.23,-3.51,-0.03,1,1,0,0,1,1,-3.01,0.883,1,-1.2
3PLAND.NS,2026-05-20,14:00,BULLISH,HIGH,32.45,0.16,4.12,1.2,0.15,-0.89,0.12,1,0,0,0,1,1,-0.177,0.326,1,-0.5
3PLAND.NS,2026-05-21,09:15,BEARISH,LOW,32.7,-6.6,-0.37,-1.62,0.0,-5.2,-3.24,1,1,1,1,1,0,,,0,-3.85
3PLAND.NS,2026-05-21,12:00,BEARISH,LOW,32.5,-4.76,-0.27,-1.17,0.0,-4.62,-2.65,1,1,1,1,1,0,,,0,-2.78
3PLAND.NS,2026-05-21,14:00,BEARISH,LOW,31.84,-2.75,-0.15,-0.66,0.03,-0.75,-0.63,1,1,0,1,1,0,,,0,-1.6
3PLAND.NS,2026-05-22,09:15,BULLISH,HIGH,31.5,0.33,8.23,2.1,3.33,-3.46,-0.67,1,1,0,1,1,1,-3.02,1.795,1,-2.0
3PLAND.NS,2026-05-22,12:00,BULLISH,HIGH,31.96,0.24,5.95,1.53,0.09,-4.85,-2.1,1,0,0,0,1,1,-3.0,1.233,1,-1.44
3PLAND.NS,2026-05-22,14:00,BULLISH,HIGH,31.5,0.14,3.43,0.89,0.0,-1.59,-0.67,0,0,0,0,1,1,-0.967,-0.135,1,-0.83
3PLAND.NS,2026-05-25,09:15,BULLISH,MEDIUM,31.29,0.29,6.74,1.92,0.0,-3.96,-1.41,0,0,0,0,1,1,-3.05,0.677,1,-2.36
3PLAND.NS,2026-05-25,12:00,BULLISH,MEDIUM,30.7,0.21,4.87,1.4,0.98,-0.33,0.49,1,1,0,0,1,1,0.189,,0,-1.71
3PLAND.NS,2026-05-26,09:15,BULLISH,MEDIUM,31.0,0.34,9.91,2.52,1.13,-2.58,-0.16,1,1,0,0,1,1,-0.461,,0,-2.81
3PLAND.NS,2026-05-26,14:00,BULLISH,MEDIUM,30.8,0.14,4.13,1.04,0.49,0.0,0.49,1,1,0,0,1,1,0.187,,0,-1.17
3PLAND.NS,2026-05-27,09:15,BULLISH,HIGH,30.5,0.3,6.34,1.93,5.41,0.0,1.97,1,1,1,1,1,1,1.634,,0,-0.94
3PLAND.NS,2026-05-29,09:15,NEUTRAL,HIGH,31.7,-0.5,0.5,-0.0,0.95,-3.79,-0.63,1,1,1,1,1,0,,,0,-0.05
3PLAND.NS,2026-05-29,12:00,NEUTRAL,HIGH,31.39,-0.5,0.5,0.0,0.35,-1.56,0.35,1,1,1,1,1,0,,,0,-0.03
3PLAND.NS,2026-05-29,14:00,NEUTRAL,HIGH,31.24,-0.5,0.5,0.0,0.83,-0.77,0.83,1,1,1,1,1,0,,,0,-0.02
3PLAND.NS,2026-06-01,09:15,BULLISH,HIGH,31.24,0.24,6.06,1.47,0.83,-3.78,-1.79,1,1,0,0,1,1,-2.62,-2.62,1,-0.86
3PLAND.NS,2026-06-01,12:00,BULLISH,HIGH,31.0,0.17,4.38,1.06,0.0,-3.03,-1.03,0,0,0,0,1,1,-2.6,-2.6,1,-0.62
3PLAND.NS,2026-06-01,14:00,BULLISH,HIGH,30.68,0.1,2.53,0.62,0.0,-0.59,0.0,0,0,0,0,1,1,-0.3,0.061,1,-0.36
3PLAND.NS,2026-06-02,09:15,BULLISH,HIGH,30.99,0.29,5.99,1.68,2.94,-1.55,2.9,1,1,0,1,1,1,1.378,1.378,1,-1.11
3PLAND.NS,2026-06-02,14:00,BULLISH,HIGH,31.09,0.12,2.5,0.71,2.57,-0.87,2.57,1,1,1,1,0,1,0.408,0.408,1,-0.46
3PLAND.NS,2026-06-03,09:15,BEARISH,MEDIUM,31.8,-4.85,-0.17,-1.23,1.57,-1.26,0.94,1,1,0,1,1,0,,,0,-2.95
3PLAND.NS,2026-06-03,12:00,BEARISH,MEDIUM,31.4,-3.5,-0.12,-0.89,2.23,0.0,2.23,0,0,0,0,1,0,,,0,-2.13
3PLAND.NS,2026-06-04,09:15,BEARISH,MEDIUM,31.41,-4.15,-0.1,-0.99,3.12,-0.51,2.2,1,1,0,0,1,0,,,0,-2.38
3PLAND.NS,2026-06-05,12:00,BULLISH,MEDIUM,31.7,0.11,2.53,0.66,0.32,0.0,0.28,1,1,0,0,1,1,-0.016,,0,-0.69
3PLAND.NS,2026-06-08,09:15,BULLISH,LOW,31.94,-0.01,3.12,0.59,15.84,-2.94,2.85,1,1,1,1,0,1,-2.32,-2.32,1,-0.55
3PLAND.NS,2026-06-08,14:00,BULLISH,LOW,33.0,-0.0,1.3,0.24,0.0,-3.33,-0.45,0,1,0,0,1,1,-2.3,-2.3,1,-0.23
3PLAND.NS,2026-06-09,09:15,BEARISH,HIGH,32.76,-7.8,-0.28,-2.38,7.14,-2.93,1.43,1,1,0,1,1,0,,,0,-5.68
3PLAND.NS,2026-06-09,14:00,BEARISH,HIGH,33.15,-3.25,-0.12,-1.0,0.45,0.0,0.24,0,0,0,0,1,0,,,0,-2.37
3PLAND.NS,2026-06-10,09:15,BEARISH,MEDIUM,33.0,-5.61,-0.14,-1.36,0.3,-2.73,0.15,1,1,0,1,1,0,,,0,-3.24
3PLAND.NS,2026-06-10,12:00,BEARISH,MEDIUM,32.9,-4.05,-0.1,-0.97,0.61,-2.43,0.46,1,1,1,1,1,0,,,0,-2.34
3PLAND.NS,2026-06-11,09:15,BULLISH,HIGH,33.6,0.19,5.46,1.46,0.0,-10.71,-6.25,0,0,0,0,1,1,-2.74,-2.74,1,-1.02
3PLAND.NS,2026-06-11,12:00,BULLISH,HIGH,32.98,0.14,3.95,1.06,0.0,-9.04,-4.49,0,0,0,0,1,1,-2.71,-2.71,1,-0.74
3PLAND.NS,2026-06-11,14:00,BULLISH,HIGH,32.98,0.08,2.28,0.61,0.0,-9.04,-4.49,0,0,0,0,1,1,-2.71,-2.71,1,-0.43
3PLAND.NS,2026-06-12,09:15,BEARISH,LOW,32.44,-7.45,-0.47,-1.79,0.0,-5.95,-1.05,1,1,1,1,1,0,,,0,-4.22
3PLAND.NS,2026-06-12,12:00,BEARISH,LOW,31.8,-5.38,-0.34,-1.29,1.67,-0.94,0.94,1,1,0,0,1,0,,,0,-3.05
3PLAND.NS,2026-06-15,12:00,BEARISH,LOW,33.0,-3.02,-0.11,-0.73,0.0,-5.91,-3.79,1,1,1,1,0,0,,,0,-1.77
3PLAND.NS,2026-06-16,09:15,BULLISH,HIGH,31.79,0.38,8.65,2.39,3.18,0.0,3.18,1,1,0,1,1,1,2.091,,0,-1.22
3PLAND.NS,2026-06-16,12:00,BULLISH,HIGH,31.95,0.27,6.25,1.72,2.66,0.0,2.66,1,1,0,1,1,1,1.421,,0,-0.88
3PLAND.NS,2026-06-17,09:15,BEARISH,LOW,32.7,-4.24,-0.14,-1.01,0.92,-0.61,-0.61,1,1,0,0,1,0,,,0,-2.43
3PLAND.NS,2026-06-17,12:00,BEARISH,LOW,32.7,-3.06,-0.1,-0.73,0.46,-0.61,-0.61,1,1,0,0,1,0,,,0,-1.76
3PLAND.NS,2026-06-18,09:15,BULLISH,HIGH,32.3,0.3,6.58,1.76,3.72,-1.55,-0.9,1,1,1,1,1,1,1.465,1.465,1,-1.01
3PLAND.NS,2026-06-18,12:00,BULLISH,HIGH,32.74,0.21,4.75,1.28,0.79,-2.87,-2.23,1,1,0,0,1,1,-2.95,0.983,1,-0.73
3PLAND.NS,2026-06-18,14:00,BULLISH,HIGH,32.1,0.12,2.74,0.75,2.8,-0.93,-0.28,1,1,1,1,0,1,0.448,0.448,1,-0.42
3PLAND.NS,2026-06-19,12:00,BEARISH,LOW,32.42,-4.21,-0.15,-1.17,1.33,-2.81,-2.38,1,1,1,1,1,0,,,0,-2.8
3PLAND.NS,2026-06-19,14:00,BEARISH,LOW,32.7,-2.43,-0.08,-0.67,0.43,-3.21,-3.21,1,1,1,1,0,0,,,0,-1.62
3PLAND.NS,2026-06-22,14:00,BULLISH,MEDIUM,32.1,0.08,1.97,0.53,3.71,-2.12,1.87,1,1,1,1,0,1,0.23,0.23,1,-0.7
3PLAND.NS,2026-06-23,12:00,BEARISH,LOW,32.0,-3.84,-0.14,-1.09,2.37,0.0,1.53,0,0,0,0,1,0,,,0,-2.63
3PLAND.NS,2026-06-23,14:00,BEARISH,LOW,32.5,-2.21,-0.08,-0.65,0.0,-0.46,-0.03,1,1,0,0,1,0,,,0,-1.52
3PLAND.NS,2026-06-25,09:15,BULLISH,HIGH,32.0,0.25,6.1,1.63,1.41,-2.5,-1.13,1,1,0,0,1,1,-2.7,1.325,1,-1.05
3PLAND.NS,2026-06-25,14:00,BULLISH,HIGH,32.09,0.1,2.54,0.69,0.0,-1.84,-1.4,0,0,0,0,1,1,-1.702,-1.267,1,-0.44
3PLAND.NS,2026-06-29,09:15,NEUTRAL,HIGH,32.7,-0.5,0.5,-0.0,0.0,-7.58,-6.09,0,1,1,0,1,0,,,0,-0.1
3PLAND.NS,2026-06-29,12:00,NEUTRAL,HIGH,32.48,-0.5,0.5,0.0,0.0,-5.88,-5.45,0,1,1,0,1,0,,,0,-0.07
3PLAND.NS,2026-06-29,14:00,NEUTRAL,HIGH,32.42,-0.5,0.5,0.0,0.0,-5.27,-5.27,0,1,1,0,1,0,,,0,-0.04
3PLAND.NS,2026-06-30,09:15,BEARISH,MEDIUM,33.0,-6.49,-0.3,-1.55,2.27,-4.52,-4.48,1,1,1,1,1,0,,,0,-3.66
3PLAND.NS,2026-07-01,09:15,BULLISH,HIGH,32.0,0.34,7.63,2.03,1.56,-3.12,0.47,1,1,0,0,1,1,-2.63,1.731,1,-0.89
3PLAND.NS,2026-07-01,12:00,BULLISH,HIGH,32.3,0.25,5.51,1.46,0.0,-3.99,-0.46,0,0,0,0,1,1,-2.61,-2.61,1,-0.65
3PLAND.NS,2026-07-02,09:15,BEARISH,HIGH,33.0,-6.75,-0.42,-1.88,1.03,-3.18,-0.3,1,1,0,1,1,0,,,0,-4.47
3PLAND.NS,2026-07-02,12:00,BEARISH,HIGH,31.96,-4.87,-0.3,-1.35,2.94,0.0,2.94,0,0,0,0,1,0,,,0,-3.23
3PLAND.NS,2026-07-03,09:15,BEARISH,MEDIUM,31.25,-3.99,-0.17,-1.31,7.2,0.0,7.2,0,0,0,0,1,0,,,0,-3.11
3PLAND.NS,2026-07-03,12:00,BEARISH,MEDIUM,32.0,-2.88,-0.12,-0.94,4.69,-1.53,4.69,1,1,1,1,1,0,,,0,-2.25
3PLAND.NS,2026-07-06,09:15,BEARISH,LOW,33.5,-5.38,-0.19,-1.52,0.0,-5.52,-1.49,1,1,1,1,0,0,,,0,-3.66
3PLAND.NS,2026-07-06,12:00,BEARISH,LOW,33.03,-3.88,-0.14,-1.12,0.0,-0.09,-0.09,1,0,0,0,1,0,,,0,-2.64
3PLAND.NS,2026-07-07,14:00,BULLISH,HIGH,32.3,0.09,1.71,0.53,2.6,0.0,2.11,1,1,1,1,0,1,0.226,,0,-0.42
3PLAND.NS,2026-07-08,12:00,BEARISH,LOW,33.0,-2.98,-0.09,-0.7,0.42,-1.67,-1.21,1,1,1,1,1,0,,,0,-1.65
3PLAND.NS,2026-07-09,09:15,BULLISH,HIGH,31.5,0.3,6.65,1.94,6.35,0.0,0.38,1,1,1,1,1,1,1.637,,0,-1.15
3PLAND.NS,2026-07-09,14:00,BULLISH,HIGH,33.25,0.13,2.77,0.81,0.0,-4.9,-4.9,0,0,0,0,1,1,-2.54,-2.54,1,-0.48
3PLAND.NS,2026-07-10,12:00,BULLISH,LOW,31.75,0.09,4.49,1.01,3.78,-0.76,-0.72,1,1,1,1,1,1,0.708,,0,-1.97
3PLAND.NS,2026-07-13,09:15,BULLISH,HIGH,31.5,0.32,7.1,1.97,5.4,0.0,3.65,1,1,1,1,1,1,1.668,,0,-1.01
3PLAND.NS,2026-07-13,12:00,BULLISH,HIGH,32.8,0.23,5.13,1.43,0.0,-3.84,-0.46,0,0,0,0,1,1,-2.54,-2.54,1,-0.73
3PLAND.NS,2026-07-13,14:00,BULLISH,HIGH,32.69,0.13,2.96,0.83,0.0,-0.12,-0.12,0,0,0,0,1,1,-0.422,,0,-0.42
3PLAND.NS,2026-07-14,09:15,NEUTRAL,LOW,32.75,-0.5,0.5,0.0,0.0,-3.21,-2.75,0,1,1,0,1,0,,,0,-2.93
3PLAND.NS,2026-07-14,14:00,NEUTRAL,LOW,32.5,-0.5,0.5,0.0,0.0,-2.0,-2.0,0,1,1,0,1,0,,,0,-1.22
3PLAND.NS,2026-07-15,09:15,BULLISH,HIGH,31.55,0.33,6.92,2.0,4.6,-0.16,-0.13,1,1,1,1,1,1,1.697,,0,-1.33
3PLAND.NS,2026-07-15,12:00,BULLISH,HIGH,31.55,0.23,5.0,1.43,3.9,-0.13,-0.13,1,1,1,1,1,1,1.126,,0,-0.96
3PLAND.NS,2026-07-15,14:00,BULLISH,HIGH,32.5,0.14,2.88,0.83,0.46,-3.05,-3.05,1,1,0,0,1,1,-2.47,0.531,1,-0.56
3PLAND.NS,2026-07-16,09:15,BULLISH,HIGH,32.0,0.15,4.68,1.19,2.31,-0.72,2.0,1,1,0,1,1,1,0.888,,0,-1.71
3PLAND.NS,2026-07-16,12:00,BULLISH,HIGH,31.95,0.11,3.38,0.85,2.35,0.0,2.16,1,1,1,1,1,1,0.545,,0,-1.23
3PLAND.NS,2026-07-16,14:00,BULLISH,HIGH,32.64,0.06,1.95,0.49,0.0,-2.11,0.0,0,0,0,0,1,1,-0.3,0.19,1,-0.71
3PLAND.NS,2026-07-17,09:15,BULLISH,MEDIUM,32.5,0.1,3.18,0.68,1.51,-3.08,-1.02,1,1,0,1,1,1,-2.38,-2.38,1,-0.9
3PLAND.NS,2026-07-17,14:00,BULLISH,MEDIUM,31.81,0.04,1.33,0.28,1.19,0.0,1.13,1,1,1,1,1,1,-0.017,,0,-0.38
3PLAND.NS,2026-07-20,14:00,BULLISH,HIGH,31.99,0.11,2.67,0.75,0.0,-0.88,-0.88,0,0,0,0,1,1,-1.175,-0.787,1,-0.39
5PAISA.NS,2026-04-29,09:15,BEARISH,LOW,336.85,-5.18,-0.14,-1.16,3.24,-0.25,0.62,1,1,0,0,1,0,,,0,-2.75
5PAISA.NS,2026-04-29,12:00,BEARISH,LOW,342.03,-3.74,-0.1,-0.84,0.53,-1.76,-0.9,1,1,0,1,1,0,,,0,-1.99
5PAISA.NS,2026-04-29,14:00,BEARISH,LOW,337.75,-2.16,-0.06,-0.48,0.99,-0.52,0.35,1,1,0,1,1,0,,,0,-1.15
5PAISA.NS,2026-04-30,09:15,BEARISH,LOW,338.98,-3.78,-0.12,-0.81,1.35,-4.05,-1.27,1,1,1,1,0,0,,,0,-1.92
5PAISA.NS,2026-04-30,12:00,BEARISH,LOW,342.24,-2.73,-0.08,-0.58,0.14,-4.96,-2.21,1,1,1,1,0,0,,,0,-1.39
5PAISA.NS,2026-04-30,14:00,BEARISH,LOW,335.83,-1.58,-0.05,-0.34,1.84,-1.65,-0.34,1,1,1,1,0,0,,,0,-0.8
5PAISA.NS,2026-05-04,09:15,BULLISH,HIGH,337.05,0.31,7.74,2.33,3.77,-0.01,0.56,1,1,0,1,1,1,2.026,,0,-1.4
5PAISA.NS,2026-05-04,12:00,BULLISH,HIGH,342.0,0.22,5.59,1.68,0.23,-1.46,-0.89,1,1,0,0,1,1,-1.192,-0.181,1,-1.01
5PAISA.NS,2026-05-04,14:00,BULLISH,HIGH,338.5,0.13,3.23,0.97,0.41,-0.44,0.13,1,1,0,0,1,1,-0.167,,0,-0.58
5PAISA.NS,2026-05-05,09:15,BEARISH,LOW,336.4,-4.48,-0.12,-0.95,0.24,-1.9,-1.22,1,1,0,1,1,0,,,0,-2.25
5PAISA.NS,2026-05-05,12:00,BEARISH,LOW,332.05,-3.23,-0.09,-0.68,0.84,-0.62,0.08,1,1,0,0,1,0,,,0,-1.63
5PAISA.NS,2026-05-05,14:00,BEARISH,LOW,331.25,-1.87,-0.05,-0.4,0.78,-0.08,0.32,1,1,0,0,1,0,,,0,-0.94
5PAISA.NS,2026-05-06,09:15,BULLISH,HIGH,336.0,0.2,4.96,1.38,2.38,-0.74,1.06,1,1,0,1,1,1,1.084,,0,-0.82
5PAISA.NS,2026-05-06,12:00,BULLISH,HIGH,339.7,0.14,3.59,1.0,0.34,-0.88,-0.04,1,1,0,0,1,1,-0.344,0.249,1,-0.59
5PAISA.NS,2026-05-06,14:00,BULLISH,HIGH,337.6,0.08,2.07,0.58,0.96,-0.03,0.58,1,1,0,1,1,1,0.278,,0,-0.34
5PAISA.NS,2026-05-07,09:15,BEARISH,LOW,342.95,-4.14,-0.13,-1.05,0.26,-2.49,-1.04,1,1,1,1,1,0,,,0,-2.49
5PAISA.NS,2026-05-07,12:00,BEARISH,LOW,339.4,-2.99,-0.09,-0.75,0.78,-0.27,0.0,1,1,0,0,1,0,,,0,-1.8
5PAISA.NS,2026-05-07,14:00,BEARISH,LOW,340.3,-1.72,-0.05,-0.43,0.31,-0.53,-0.26,1,1,0,1,1,0,,,0,-1.04
