distance_km,grade_pct,zone_type,stop_event,v_kmh,active_motor,motor_phase
0.339,3.613861386138608,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.34,3.606435643564354,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.341,3.59653465346534,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.342,3.5841584158415833,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.343,3.5693069306930654,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.344,3.5544554455445536,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.345,3.534653465346538,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.346,3.509900990099011,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.347,3.4826732673267373,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.348,3.4554455445544625,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.349,3.4257425742574377,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.35,3.391089108910901,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.351,3.3564356435643634,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.352,3.3168316831683238,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.353,3.272277227722773,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.354,3.2301980198019775,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.355,3.183168316831679,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.356,3.1336633663366293,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.357,3.0816831683168244,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.358,3.0272277227722766,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.359,2.9678217821782127,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.36,2.910891089108909,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.361,2.8490099009900893,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.362,2.7871287128712785,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.363,2.7202970297029605,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.364,2.6509900990098956,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.365,2.5816831683168306,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.366,2.5123762376237613,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.367,2.4405940594059405,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.368,2.363861386138617,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.369,2.287128712871289,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.37,2.20792079207921,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.371,2.1311881188118864,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.372,2.0519801980198116,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.373,1.9702970297029765,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.374,1.8886138613861503,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.375,1.8044554455445683,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.376,1.7202970297029818,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.377,1.6361386138613951,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.378,1.5519801980198134,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.379,1.4702970297029827,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.38,1.388613861386152,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.381,1.3069306930693214,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.382,1.2252475247524863,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.383,1.146039603960407,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.384,1.0668316831683278,straight,False,30.000000000000004,BLDC 650W,accel:climb
0.385,0.9876237623762486,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.386,0.9133663366336763,straight,False,29.932051198732605,BG 42x30 dCore,cruise
0.387,0.8415841584158512,straight,False,29.873656314843444,BG 42x30 dCore,cruise
0.388,0.769801980198026,straight,False,29.824778767392385,BG 42x30 dCore,cruise
0.389,0.7004950495049522,straight,False,29.78548857010696,BG 42x30 dCore,cruise
0.39,0.63613861386139,straight,False,29.75571973331241,BG 42x30 dCore,cruise
0.391,0.5693069306930765,straight,False,29.729723653722758,BG 42x30 dCore,cruise
0.392,0.5074257425742656,straight,False,29.70663654720965,BG 42x30 dCore,cruise
0.393,0.44801980198020624,straight,False,29.68623242132673,BG 42x30 dCore,cruise
0.394,0.38861386138615117,straight,False,29.66841482664216,BG 42x30 dCore,cruise
0.395,0.3316831683168431,straight,False,29.653176914512592,BG 42x30 dCore,cruise
0.396,0.27722772277228636,straight,False,29.64041025616581,BG 42x30 dCore,cruise
0.397,0.225247524752481,straight,False,29.63001112376164,BG 42x30 dCore,cruise
0.398,0.17574257425743145,straight,False,29.62185947506077,BG 42x30 dCore,cruise
0.399,0.12871287128712883,straight,False,29.61585928813276,BG 42x30 dCore,cruise
0.4,0.07920792079207484,straight,False,29.611888491636286,BG 42x30 dCore,cruise
0.401,0.034653465346532464,straight,False,29.61003872818178,BG 42x30 dCore,cruise
0.402,-0.00990099009900991,straight,False,29.610109731255616,BG 42x30 dCore,cruise
0.403,-0.05198019801980536,straight,False,29.612090275430408,BG 42x30 dCore,cruise
0.404,-0.09158415841584944,straight,False,29.615875582619946,BG 42x30 dCore,cruise
0.405,-0.1287128712871377,straight,False,29.621347794181176,BG 42x30 dCore,cruise
0.406,-0.17079207920792872,straight,False,29.628407433870695,BG 42x30 dCore,cruise
0.407,-0.21039603960396835,straight,False,29.637248077596386,BG 42x30 dCore,cruise
0.408,-0.24504950495050523,straight,False,29.647768174246398,BG 42x30 dCore,cruise
0.409,-0.2797029702970377,straight,False,29.65974111521526,BG 42x30 dCore,cruise
0.41,-0.3118811881188188,straight,False,29.67317671168078,BG 42x30 dCore,cruise
0.411,-0.34405940594060436,straight,False,29.687948316258442,BG 42x30 dCore,cruise
0.412,-0.37871287128714126,straight,False,29.70405200362906,BG 42x30 dCore,cruise
0.413,-0.4108910891089179,straight,False,29.72159224146805,BG 42x30 dCore,cruise
0.414,-0.44554455445545477,straight,False,29.740463794295636,BG 42x30 dCore,cruise
0.415,-0.4752475247524845,straight,False,29.760749538579915,BG 42x30 dCore,cruise
0.416,-0.5049504950495098,straight,False,29.782248982138313,BG 42x30 dCore,cruise
0.417,-0.5321782178217882,straight,False,29.804942763089556,BG 42x30 dCore,cruise
0.418,-0.559405940594071,straight,False,29.82872179150067,BG 42x30 dCore,cruise
0.419,-0.584158415841598,straight,False,29.853578920010268,BG 42x30 dCore,cruise
0.42,-0.6064356435643692,straight,False,29.879408832865003,BG 42x30 dCore,cruise
0.421,-0.6287128712871404,straight,False,29.906096245054385,BG 42x30 dCore,cruise
0.422,-0.6460396039604044,straight,False,29.93364407627037,BG 42x30 dCore,cruise
0.423,-0.6633663366336728,straight,False,29.96182868429426,BG 42x30 dCore,cruise
0.424,-0.6831683168316882,straight,False,29.990656001202314,BG 42x30 dCore,cruise
0.425,-0.6980198019802009,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.426,-0.712871287128718,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.427,-0.727722772277235,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.428,-0.7376237623762449,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.429,-0.7475247524752549,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.43,-0.7549504950495134,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.431,-0.7599009900990206,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.432,-0.7648514851485277,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.433,-0.7698019801980305,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.434,-0.7747524752475332,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.435,-0.7772277227722846,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.436,-0.779702970297036,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.437,-0.7797029702970315,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.438,-0.7797029702970315,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.439,-0.7772277227722757,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.44,-0.7722772277227685,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.441,-0.76485148514851,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.442,-0.7574257425742514,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.443,-0.7499999999999929,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.444,-0.7425742574257344,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.445,-0.7351485148514803,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.446,-0.720297029702972,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.447,-0.7029702970297036,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.448,-0.6856435643564351,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.449,-0.6658415841584198,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.45,-0.6460396039604044,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.451,-0.6237623762376288,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.452,-0.6014851485148576,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.453,-0.576732673267335,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.454,-0.5495049504950567,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.455,-0.5247524752475297,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.456,-0.49752475247525124,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.457,-0.4727722772277243,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.458,-0.44554455445544594,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.459,-0.4207920792079189,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.46,-0.39356435643564064,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.461,-0.3663366336633622,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.462,-0.3415841584158352,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.463,-0.31683168316830823,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.464,-0.2896039603960343,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.465,-0.2623762376237604,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.466,-0.23762376237623783,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.467,-0.21287128712871084,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.468,-0.1905940594059441,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.469,-0.16584158415842154,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.47,-0.14603960396040172,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.471,-0.1262376237623819,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.472,-0.10643564356435764,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.473,-0.08910891089108919,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.474,-0.07178217821782074,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.475,-0.05445544554455228,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.476,-0.03960396039603964,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.477,-0.027227722772282803,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.478,-0.014851485148517085,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.479,-0.004950495049507175,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.48,0.0049504950495027344,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.481,0.012376237623756836,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.482,0.019801980198010938,straight,False,29.999972270947804,BG 42x30 dCore,cruise
0.483,0.024752475247518113,straight,False,29.999626917531877,BG 42x30 dCore,cruise
0.484,0.02970297029702529,straight,False,29.999062535668585,BG 42x30 dCore,cruise
0.485,0.034653465346532464,straight,False,29.998260961909395,BG 42x30 dCore,cruise
0.486,0.034653465346536905,straight,False,29.997254360210437,BG 42x30 dCore,cruise
0.487,0.03217821782178554,straight,False,29.996247230211274,BG 42x30 dCore,cruise
0.488,0.02970297029703417,straight,False,29.995350282341082,BG 42x30 dCore,cruise
0.489,0.024752475247531436,straight,False,29.99457030797205,BG 42x30 dCore,cruise
0.49,0.017326732673277334,straight,False,29.993997040770633,BG 42x30 dCore,cruise
0.491,0.007425742574271866,straight,False,29.993747797789513,BG 42x30 dCore,cruise
0.492,1.7763568394002505e-14,straight,False,29.993877640214198,BG 42x30 dCore,cruise
0.493,-0.012376237623747954,straight,False,29.99428716694227,BG 42x30 dCore,cruise
0.494,-0.024752475247513672,straight,False,29.995220293133002,BG 42x30 dCore,cruise
0.495,-0.03712871287128383,straight,False,29.996675719701937,BG 42x30 dCore,cruise
0.496,-0.05198019801980536,straight,False,29.998644568184154,BG 42x30 dCore,cruise
0.497,-0.06435643564357107,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.498,-0.08168316831683509,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.499,-0.09900990099010354,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.5,-0.11633663366336755,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.501,-0.13366336633664044,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.502,-0.15099009900990445,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.503,-0.17079207920792872,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.504,-0.19059405940595298,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.505,-0.21287128712871975,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.506,-0.23267326732673957,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.507,-0.25000000000000355,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.508,-0.2673267326732631,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.509,-0.2871287128712785,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.51,-0.3044554455445425,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.511,-0.32178217821781097,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.512,-0.33663366336632805,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.513,-0.3465346534653424,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.514,-0.35643564356435675,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.515,-0.36386138613861974,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.516,-0.3688118811881269,straight,False,30.000000000000004,BG 42x30 dCore,cruise
0.517,-0.3737623762376252,turn,False,30.000000000000004,BG 42x30 dCore,cruise
0.518,-0.37623762376238545,turn,False,29.987531825755664,BG 42x30 dCore,cruise
0.519,-0.3737623762376252,turn,False,29.975171027894927,BG 42x30 dCore,cruise
0.52,-0.3737623762376252,turn,False,29.962755236748198,BG 42x30 dCore,cruise
0.521,-0.3712871287128694,turn,False,29.950385643677762,BG 42x30 dCore,cruise
0.522,-0.3663366336633578,turn,False,29.937932550879484,BG 42x30 dCore,cruise
0.523,-0.36138613861385505,turn,False,29.925255077925904,BG 42x30 dCore,cruise
0.524,-0.3539603960395965,turn,False,29.91242025982372,BG 42x30 dCore,cruise
0.525,-0.3440594059405866,turn,False,29.89931562284649,BG 42x30 dCore,cruise
0.526,-0.3316831683168253,turn,False,29.885797639527215,BG 42x30 dCore,cruise
0.527,-0.3193069306930729,turn,False,29.871773146315974,BG 42x30 dCore,cruise
0.528,-0.3044554455445603,turn,False,29.85727717656915,BG 42x30 dCore,cruise
0.529,-0.2896039603960432,turn,False,29.842204048128348,BG 42x30 dCore,cruise
0.53,-0.2698019801980234,turn,False,29.82650589616264,BG 42x30 dCore,cruise
0.531,-0.250000000000008,turn,False,29.81002427276947,BG 42x30 dCore,cruise
0.532,-0.2277227722772368,turn,False,29.79275498962029,BG 42x30 dCore,cruise
0.533,-0.20297029702970984,turn,False,29.774579693960995,BG 42x30 dCore,cruise
0.534,-0.17821782178218282,turn,False,29.7553719068267,BG 42x30 dCore,cruise
0.535,-0.15099009900989557,turn,False,29.735178576510254,BG 42x30 dCore,cruise
0.536,-0.12128712871286584,turn,False,29.713892307316478,BG 42x30 dCore,cruise
0.537,-0.0891089108910803,turn,False,29.69135643889345,BG 42x30 dCore,cruise
0.538,-0.05445544554454785,turn,False,29.6675035080432,BG 42x30 dCore,cruise
0.539,-0.01732673267325957,turn,False,29.6422499599973,BG 42x30 dCore,cruise
0.54,0.01980198019801982,turn,False,29.615480765978685,BG 42x30 dCore,cruise
0.541,0.05940594059406391,turn,False,29.587153037151374,BG 42x30 dCore,cruise
0.542,0.0990099009900991,turn,False,29.557220805012484,BG 42x30 dCore,cruise
0.543,0.1435643564356459,turn,False,29.52568140711651,BG 42x30 dCore,cruise
0.544,0.1905940594059441,turn,False,29.492278864559047,BG 42x30 dCore,cruise
0.545,0.24009900990098917,turn,False,29.456930249676336,BG 42x30 dCore,cruise
0.546,0.2920792079207901,turn,False,29.41955267620306,BG 42x30 dCore,cruise
0.547,0.3391089108910883,turn,False,29.38003664032039,BG 42x30 dCore,cruise
0.548,0.38861386138613785,turn,False,29.33855452936582,BG 42x30 dCore,cruise
0.549,0.4405940594059387,turn,False,29.29504837975212,BG 42x30 dCore,cruise
0.55,0.4925742574257352,turn,False,29.249410222038716,BG 42x30 dCore,cruise
0.551,0.547029702970292,turn,False,29.201612985366342,BG 42x30 dCore,cruise
0.552,0.5990099009900973,turn,False,29.151563200785365,BG 42x30 dCore,cruise
